"sample_id","run_name","datetime_collected","fork_length_mm","field_run_type_id"
F6122_4_A_1,Unknown,,,
F6122_4_A_10,Fall,,,
F6122_4_A_11,Fall,,,
F6122_4_A_12,Fall,,,
F6122_4_A_13,Fall,,,
F6122_4_A_15,Fall,,,
F6122_4_A_16,Fall,,,
F6122_4_A_17,Unknown,,,
F6122_4_A_18,Fall,,,
F6122_4_A_19,Fall,,,
F6122_4_A_2,Fall,,,
F6122_4_A_20,Fall,,,
F6122_4_A_21,Fall,,,
F6122_4_A_22,Fall,,,
F6122_4_A_23,Fall,,,
F6122_4_A_24,Fall,,,
F6122_4_A_25,Fall,,,
F6122_4_A_26,Fall,,,
F6122_4_A_27,Fall,,,
F6122_4_A_28,Fall,,,
F6122_4_A_29,Fall,,,
F6122_4_A_30,Fall,,,
F6122_4_A_32,Fall,,,
F6122_4_A_33,Fall,,,
F6122_4_A_34,Fall,,,
F6122_4_A_35,Fall,,,
F6122_4_A_36,Fall,,,
F6122_4_A_37,Spring,,,
F6122_4_A_38,Fall,,,
F6122_4_A_39,Fall,,,
F6122_4_A_4,Fall,,,
F6122_4_A_40,Fall,,,
F6122_4_A_41,Fall,,,
F6122_4_A_42,Fall,,,
F6122_4_A_43,Fall,,,
F6122_4_A_44,Fall,,,
F6122_4_A_45,Spring,,,
F6122_4_A_47,Fall,,,
F6122_4_A_48,Fall,,,
F6122_4_A_49,Fall,,,
F6122_4_A_5,Fall,,,
F6122_4_A_50,Fall,,,
F6122_4_A_6,Fall,,,
F6122_4_A_7,Fall,,,
F6122_4_A_9,Unknown,,,
F6122_4_B_1,Fall,,,
F6122_4_B_10,Spring,,,
F6122_4_B_11,Spring,,,
F6122_4_B_12,Spring,,,
F6122_4_B_14,Fall,,,
F6122_4_B_15,Fall,,,
F6122_4_B_16,Fall,,,
F6122_4_B_17,Spring,,,
F6122_4_B_18,Fall,,,
F6122_4_B_19,Fall,,,
F6122_4_B_2,Spring,,,
F6122_4_B_20,Spring,,,
F6122_4_B_21,Spring,,,
F6122_4_B_22,Spring,,,
F6122_4_B_23,Fall,,,
F6122_4_B_25,Spring,,,
F6122_4_B_26,Spring,,,
F6122_4_B_27,Unknown,,,
F6122_4_B_28,Spring,,,
F6122_4_B_29,Spring,,,
F6122_4_B_3,Spring,,,
F6122_4_B_30,Spring,,,
F6122_4_B_31,Fall,,,
F6122_4_B_32,Spring,,,
F6122_4_B_33,Spring,,,
F6122_4_B_34,Fall,,,
F6122_4_B_35,Spring,,,
F6122_4_B_36,Spring,,,
F6122_4_B_37,Fall,,,
F6122_4_B_38,Spring,,,
F6122_4_B_4,Spring,,,
F6122_4_B_40,Spring,,,
F6122_4_B_41,Fall,,,
F6122_4_B_42,Spring,,,
F6122_4_B_43,Spring,,,
F6122_4_B_44,Spring,,,
F6122_4_B_45,Spring,,,
F6122_4_B_46,Fall,,,
F6122_4_B_47,Fall,,,
F6122_4_B_48,Spring,,,
F6122_4_B_49,Fall,,,
F6122_4_B_5,Spring,,,
F6122_4_B_50,Spring,,,
F6122_4_B_6,Spring,,,
F6122_4_B_7,Spring,,,
F6122_4_B_8,Spring,,,
F6122_4_C_1,Spring,,,
F6122_4_C_2,Spring,,,
F6122_5_A_10,Fall,,,
F6122_5_A_11,Fall,,,
F6122_5_A_12,Fall,,,
F6122_5_A_13,Fall,,,
F6122_5_A_14,Fall,,,
F6122_5_A_15,Spring,,,
F6122_5_A_16,Fall,,,
F6122_5_A_17,Fall,,,
F6122_5_A_19,Fall,,,
F6122_5_A_20,Fall,,,
F6122_5_A_21,Fall,,,
F6122_5_A_23,Fall,,,
F6122_5_A_24,Fall,,,
F6122_5_A_25,Fall,,,
F6122_5_A_26,Spring,,,
F6122_5_A_27,Fall,,,
F6122_5_A_28,Fall,,,
F6122_5_A_3,Fall,,,
F6122_5_A_31,Fall,,,
F6122_5_A_32,Spring,,,
F6122_5_A_33,Fall,,,
F6122_5_A_34,Fall,,,
F6122_5_A_35,Fall,,,
F6122_5_A_36,Spring,,,
F6122_5_A_37,Fall,,,
F6122_5_A_38,Fall,,,
F6122_5_A_39,Fall,,,
F6122_5_A_40,Fall,,,
F6122_5_A_41,Fall,,,
F6122_5_A_42,Fall,,,
F6122_5_A_43,Fall,,,
F6122_5_A_44,Fall,,,
F6122_5_A_45,Fall,,,
F6122_5_A_46,Fall,,,
F6122_5_A_47,Fall,,,
F6122_5_A_48,Fall,,,
F6122_5_A_49,Fall,,,
F6122_5_A_5,Spring,,,
F6122_5_A_50,Fall,,,
F6122_5_A_7,Spring,,,
F6122_5_A_8,Fall,,,
F6122_5_A_9,Fall,,,
F6122_5_B_1,Spring,,,
F6122_5_B_10,Spring,,,
F6122_5_B_11,Spring,,,
F6122_5_B_12,Spring,,,
F6122_5_B_13,Spring,,,
F6122_5_B_14,Spring,,,
F6122_5_B_15,Spring,,,
F6122_5_B_16,Spring,,,
F6122_5_B_17,Spring,,,
F6122_5_B_18,Spring,,,
F6122_5_B_19,Fall,,,
F6122_5_B_2,Fall,,,
F6122_5_B_20,Spring,,,
F6122_5_B_21,Fall,,,
F6122_5_B_22,Fall,,,
F6122_5_B_23,Spring,,,
F6122_5_B_24,Spring,,,
F6122_5_B_25,Spring,,,
F6122_5_B_26,Fall,,,
F6122_5_B_27,Fall,,,
F6122_5_B_28,Spring,,,
F6122_5_B_29,Spring,,,
F6122_5_B_3,Fall,,,
F6122_5_B_30,Fall,,,
F6122_5_B_31,Spring,,,
F6122_5_B_32,Fall,,,
F6122_5_B_33,Spring,,,
F6122_5_B_35,Spring,,,
F6122_5_B_36,Spring,,,
F6122_5_B_37,Spring,,,
F6122_5_B_38,Spring,,,
F6122_5_B_39,Spring,,,
F6122_5_B_4,Spring,,,
F6122_5_B_40,Spring,,,
F6122_5_B_5,Spring,,,
F6122_5_B_6,Fall,,,
F6122_5_B_7,Spring,,,
F6122_5_B_8,Spring,,,
F6122_5_B_9,Fall,,,
F6122_5_C_1,Spring,,,
F6122_5_C_11,Spring,,,
F6122_5_C_2,Spring,,,
F6122_5_C_3,Spring,,,
F6122_5_C_5,Spring,,,
F6122_5_C_6,Spring,,,
F6122_5_C_7,Spring,,,
F6122_5_C_8,Spring,,,
F6122_5_C_9,Spring,,,
F6122_6_A_1,LateFall,,,
F6122_6_A_10,Fall,,,
F6122_6_A_11,Fall,,,
F6122_6_A_12,Fall,,,
F6122_6_A_13,Fall,,,
F6122_6_A_14,Fall,,,
F6122_6_A_15,Fall,,,
F6122_6_A_17,Fall,,,
F6122_6_A_18,LateFall,,,
F6122_6_A_19,Fall,,,
F6122_6_A_2,Fall,,,
F6122_6_A_20,Fall,,,
F6122_6_A_21,Fall,,,
F6122_6_A_22,Fall,,,
F6122_6_A_23,Fall,,,
F6122_6_A_24,Fall,,,
F6122_6_A_25,Fall,,,
F6122_6_A_26,Fall,,,
F6122_6_A_27,Fall,,,
F6122_6_A_28,Fall,,,
F6122_6_A_29,Fall,,,
F6122_6_A_3,Fall,,,
F6122_6_A_30,LateFall,,,
F6122_6_A_31,Fall,,,
F6122_6_A_32,Fall,,,
F6122_6_A_33,Fall,,,
F6122_6_A_34,Fall,,,
F6122_6_A_35,Fall,,,
F6122_6_A_36,Fall,,,
F6122_6_A_37,Fall,,,
F6122_6_A_38,Fall,,,
F6122_6_A_39,Fall,,,
F6122_6_A_4,Fall,,,
F6122_6_A_40,Fall,,,
F6122_6_A_41,Fall,,,
F6122_6_A_42,Fall,,,
F6122_6_A_43,Fall,,,
F6122_6_A_44,Fall,,,
F6122_6_A_45,Fall,,,
F6122_6_A_46,Fall,,,
F6122_6_A_47,Fall,,,
F6122_6_A_48,Fall,,,
F6122_6_A_49,Fall,,,
F6122_6_A_5,Fall,,,
F6122_6_A_50,Fall,,,
F6122_6_A_6,Fall,,,
F6122_6_A_7,Fall,,,
F6122_6_A_8,Fall,,,
F6122_6_A_9,Fall,,,
F6122_6_B_1,Fall,,,
F6122_6_B_10,Fall,,,
F6122_6_B_11,Fall,,,
F6122_6_B_12,Spring,,,
F6122_6_B_13,Spring,,,
F6122_6_B_14,Spring,,,
F6122_6_B_15,Spring,,,
F6122_6_B_16,Fall,,,
F6122_6_B_17,Fall,,,
F6122_6_B_18,Fall,,,
F6122_6_B_19,Fall,,,
F6122_6_B_2,Fall,,,
F6122_6_B_20,Fall,,,
F6122_6_B_21,Spring,,,
F6122_6_B_22,Spring,,,
F6122_6_B_23,Fall,,,
F6122_6_B_24,Spring,,,
F6122_6_B_25,Spring,,,
F6122_6_B_26,Fall,,,
F6122_6_B_27,Spring,,,
F6122_6_B_28,Spring,,,
F6122_6_B_29,Spring,,,
F6122_6_B_3,Fall,,,
F6122_6_B_30,Fall,,,
F6122_6_B_31,Fall,,,
F6122_6_B_32,Spring,,,
F6122_6_B_33,Fall,,,
F6122_6_B_34,Spring,,,
F6122_6_B_35,Fall,,,
F6122_6_B_36,LateFall,,,
F6122_6_B_37,Fall,,,
F6122_6_B_38,Fall,,,
F6122_6_B_39,Fall,,,
F6122_6_B_4,Spring,,,
F6122_6_B_40,Fall,,,
F6122_6_B_41,Spring,,,
F6122_6_B_42,Fall,,,
F6122_6_B_43,Fall,,,
F6122_6_B_44,Fall,,,
F6122_6_B_45,Fall,,,
F6122_6_B_46,Fall,,,
F6122_6_B_47,Fall,,,
F6122_6_B_48,Fall,,,
F6122_6_B_49,Fall,,,
F6122_6_B_5,Spring,,,
F6122_6_B_50,Fall,,,
F6122_6_B_6,Fall,,,
F6122_6_B_7,Spring,,,
F6122_6_B_8,Spring,,,
F6122_6_B_9,Fall,,,
F6122_6_C_1,Spring,,,
F6122_6_C_10,Spring,,,
F6122_6_C_11,Fall,,,
F6122_6_C_12,Spring,,,
F6122_6_C_13,Spring,,,
F6122_6_C_14,Spring,,,
F6122_6_C_16,Spring,,,
F6122_6_C_17,Fall,,,
F6122_6_C_18,Spring,,,
F6122_6_C_19,Fall,,,
F6122_6_C_2,Spring,,,
F6122_6_C_20,Fall,,,
F6122_6_C_3,Fall,,,
F6122_6_C_4,Fall,,,
F6122_6_C_5,Spring,,,
F6122_6_C_6,Spring,,,
F6122_6_C_7,Spring,,,
F6122_6_C_8,Spring,,,
F6122_6_C_9,Spring,,,
F6122_7_A_1,Fall,,,
F6122_7_A_10,Fall,,,
F6122_7_A_11,Fall,,,
F6122_7_A_12,Fall,,,
F6122_7_A_13,Fall,,,
F6122_7_A_14,Fall,,,
F6122_7_A_15,Fall,,,
F6122_7_A_16,Fall,,,
F6122_7_A_17,Fall,,,
F6122_7_A_18,Fall,,,
F6122_7_A_19,Fall,,,
F6122_7_A_2,Fall,,,
F6122_7_A_20,Fall,,,
F6122_7_A_21,Fall,,,
F6122_7_A_22,Fall,,,
F6122_7_A_23,Fall,,,
F6122_7_A_24,Fall,,,
F6122_7_A_25,Fall,,,
F6122_7_A_26,Fall,,,
F6122_7_A_3,Fall,,,
F6122_7_A_4,Fall,,,
F6122_7_A_5,Fall,,,
F6122_7_A_6,Fall,,,
F6122_7_A_7,Fall,,,
F6122_7_A_8,Fall,,,
F6122_7_A_9,Fall,,,
F6122_7_B_1,Fall,,,
F6122_7_B_10,Fall,,,
F6122_7_B_11,Fall,,,
F6122_7_B_12,Fall,,,
F6122_7_B_13,Fall,,,
F6122_7_B_14,Fall,,,
F6122_7_B_15,Fall,,,
F6122_7_B_17,Fall,,,
F6122_7_B_18,Spring,,,
F6122_7_B_19,Fall,,,
F6122_7_B_2,Fall,,,
F6122_7_B_20,Fall,,,
F6122_7_B_21,Fall,,,
F6122_7_B_22,Fall,,,
F6122_7_B_23,Fall,,,
F6122_7_B_24,Fall,,,
F6122_7_B_25,Fall,,,
F6122_7_B_26,Fall,,,
F6122_7_B_27,Spring,,,
F6122_7_B_28,Fall,,,
F6122_7_B_29,Spring,,,
F6122_7_B_3,Fall,,,
F6122_7_B_30,Fall,,,
F6122_7_B_31,Spring,,,
F6122_7_B_32,Fall,,,
F6122_7_B_33,Spring,,,
F6122_7_B_34,Fall,,,
F6122_7_B_35,Fall,,,
F6122_7_B_36,Fall,,,
F6122_7_B_37,Fall,,,
F6122_7_B_38,Fall,,,
F6122_7_B_39,Fall,,,
F6122_7_B_4,Fall,,,
F6122_7_B_40,Fall,,,
F6122_7_B_41,Fall,,,
F6122_7_B_42,Fall,,,
F6122_7_B_43,Fall,,,
F6122_7_B_44,Fall,,,
F6122_7_B_45,Fall,,,
F6122_7_B_46,Fall,,,
F6122_7_B_47,Fall,,,
F6122_7_B_48,Fall,,,
F6122_7_B_49,Fall,,,
F6122_7_B_5,Fall,,,
F6122_7_B_50,Fall,,,
F6122_7_B_6,Fall,,,
F6122_7_B_7,Fall,,,
F6122_7_B_8,Fall,,,
F6122_7_B_9,Fall,,,
F6122_7_C_1,Fall,,,
F6122_7_C_10,Fall,,,
F6122_7_C_11,Spring,,,
F6122_7_C_12,Spring,,,
F6122_7_C_13,Spring,,,
F6122_7_C_14,Spring,,,
F6122_7_C_16,Fall,,,
F6122_7_C_17,Fall,,,
F6122_7_C_18,Spring,,,
F6122_7_C_19,Spring,,,
F6122_7_C_2,Fall,,,
F6122_7_C_20,Fall,,,
F6122_7_C_21,Spring,,,
F6122_7_C_22,Spring,,,
F6122_7_C_23,Spring,,,
F6122_7_C_24,Spring,,,
F6122_7_C_25,Spring,,,
F6122_7_C_26,Spring,,,
F6122_7_C_27,Spring,,,
F6122_7_C_28,Spring,,,
F6122_7_C_29,Fall,,,
F6122_7_C_3,Spring,,,
F6122_7_C_30,Spring,,,
F6122_7_C_31,Spring,,,
F6122_7_C_32,Spring,,,
F6122_7_C_33,Spring,,,
F6122_7_C_34,Spring,,,
F6122_7_C_35,Fall,,,
F6122_7_C_36,Fall,,,
F6122_7_C_37,Spring,,,
F6122_7_C_38,Fall,,,
F6122_7_C_39,Spring,,,
F6122_7_C_4,Spring,,,
F6122_7_C_40,Spring,,,
F6122_7_C_41,Fall,,,
F6122_7_C_42,Spring,,,
F6122_7_C_43,Fall,,,
F6122_7_C_44,Fall,,,
F6122_7_C_45,Fall,,,
F6122_7_C_46,Fall,,,
F6122_7_C_47,Fall,,,
F6122_7_C_48,Fall,,,
F6122_7_C_49,Fall,,,
F6122_7_C_5,Spring,,,
F6122_7_C_6,Spring,,,
F6122_7_C_7,Fall,,,
F6122_7_C_8,Fall,,,
F6122_7_C_9,Spring,,,
F6122_7_D_4,Fall,,,
F6122_7_D_5,Fall,,,
F6122_8_A_1,Fall,,,
F6122_8_A_10,Fall,,,
F6122_8_A_11,Fall,,,
F6122_8_A_12,Fall,,,
F6122_8_A_13,Fall,,,
F6122_8_A_14,Fall,,,
F6122_8_A_15,Fall,,,
F6122_8_A_2,Fall,,,
F6122_8_A_3,Fall,,,
F6122_8_A_4,Fall,,,
F6122_8_A_5,Spring,,,
F6122_8_A_6,Fall,,,
F6122_8_A_7,Fall,,,
F6122_8_A_8,Fall,,,
F6122_8_A_9,Spring,,,
F6122_8_B_1,Fall,,,
F6122_8_B_10,Fall,,,
F6122_8_B_11,Fall,,,
F6122_8_B_12,Fall,,,
F6122_8_B_13,Fall,,,
F6122_8_B_14,Fall,,,
F6122_8_B_15,Fall,,,
F6122_8_B_16,Fall,,,
F6122_8_B_17,Fall,,,
F6122_8_B_18,Fall,,,
F6122_8_B_19,Fall,,,
F6122_8_B_2,Fall,,,
F6122_8_B_20,Fall,,,
F6122_8_B_21,Fall,,,
F6122_8_B_22,Fall,,,
F6122_8_B_23,Fall,,,
F6122_8_B_24,Fall,,,
F6122_8_B_25,Fall,,,
F6122_8_B_26,Fall,,,
F6122_8_B_27,Fall,,,
F6122_8_B_28,Fall,,,
F6122_8_B_29,Spring,,,
F6122_8_B_3,Fall,,,
F6122_8_B_30,Fall,,,
F6122_8_B_32,Fall,,,
F6122_8_B_33,Fall,,,
F6122_8_B_34,Fall,,,
F6122_8_B_35,Fall,,,
F6122_8_B_36,Fall,,,
F6122_8_B_37,Fall,,,
F6122_8_B_38,Fall,,,
F6122_8_B_39,Fall,,,
F6122_8_B_4,Fall,,,
F6122_8_B_40,Fall,,,
F6122_8_B_41,Fall,,,
F6122_8_B_42,Fall,,,
F6122_8_B_43,Fall,,,
F6122_8_B_44,Fall,,,
F6122_8_B_45,Fall,,,
F6122_8_B_47,Fall,,,
F6122_8_B_48,Fall,,,
F6122_8_B_49,Fall,,,
F6122_8_B_5,Fall,,,
F6122_8_B_50,Fall,,,
F6122_8_B_6,Fall,,,
F6122_8_B_7,Fall,,,
F6122_8_B_8,Fall,,,
F6122_8_B_9,Fall,,,
F6122_8_C_1,Spring,,,
F6122_8_C_10,Fall,,,
F6122_8_C_11,Fall,,,
F6122_8_C_12,Fall,,,
F6122_8_C_13,Fall,,,
F6122_8_C_14,Fall,,,
F6122_8_C_15,Fall,,,
F6122_8_C_16,Fall,,,
F6122_8_C_17,Fall,,,
F6122_8_C_18,Fall,,,
F6122_8_C_19,Fall,,,
F6122_8_C_2,Fall,,,
F6122_8_C_21,Spring,,,
F6122_8_C_22,Fall,,,
F6122_8_C_23,Spring,,,
F6122_8_C_24,Fall,,,
F6122_8_C_26,Fall,,,
F6122_8_C_27,Fall,,,
F6122_8_C_28,Spring,,,
F6122_8_C_29,Fall,,,
F6122_8_C_3,Fall,,,
F6122_8_C_30,Spring,,,
F6122_8_C_31,Fall,,,
F6122_8_C_32,Spring,,,
F6122_8_C_33,Spring,,,
F6122_8_C_34,Fall,,,
F6122_8_C_35,Fall,,,
F6122_8_C_36,Fall,,,
F6122_8_C_37,Fall,,,
F6122_8_C_38,Fall,,,
F6122_8_C_39,Fall,,,
F6122_8_C_4,Fall,,,
F6122_8_C_40,Fall,,,
F6122_8_C_41,Spring,,,
F6122_8_C_42,Spring,,,
F6122_8_C_43,Spring,,,
F6122_8_C_44,Fall,,,
F6122_8_C_45,Fall,,,
F6122_8_C_46,Fall,,,
F6122_8_C_47,Fall,,,
F6122_8_C_48,Fall,,,
F6122_8_C_49,Fall,,,
F6122_8_C_5,Fall,,,
F6122_8_C_50,Fall,,,
F6122_8_C_6,Fall,,,
F6122_8_C_7,Fall,,,
F6122_8_C_8,Fall,,,
F6122_8_C_9,Fall,,,
F6122_8_D_1,Spring,,,
F6122_8_D_10,Fall,,,
F6122_8_D_11,Fall,,,
F6122_8_D_12,Spring,,,
F6122_8_D_13,Spring,,,
F6122_8_D_14,Fall,,,
F6122_8_D_15,Fall,,,
F6122_8_D_2,Fall,,,
F6122_8_D_3,Spring,,,
F6122_8_D_4,Spring,,,
F6122_8_D_5,Spring,,,
F6122_8_D_6,Fall,,,
F6122_8_D_7,Fall,,,
F6122_8_D_8,Spring,,,
F6122_8_D_9,Fall,,,
F6122_9_A_1,Fall,,,
F6122_9_B_1,Fall,,,
F6122_9_B_10,Fall,,,
F6122_9_B_13,Fall,,,
F6122_9_B_14,Fall,,,
F6122_9_B_15,Fall,,,
F6122_9_B_16,Fall,,,
F6122_9_B_17,Fall,,,
F6122_9_B_18,Fall,,,
F6122_9_B_2,Fall,,,
F6122_9_B_21,Fall,,,
F6122_9_B_22,Fall,,,
F6122_9_B_23,Fall,,,
F6122_9_B_24,Fall,,,
F6122_9_B_25,Fall,,,
F6122_9_B_26,Fall,,,
F6122_9_B_28,Unknown,,,
F6122_9_B_29,Fall,,,
F6122_9_B_30,Fall,,,
F6122_9_B_31,Fall,,,
F6122_9_B_32,Fall,,,
F6122_9_B_33,Fall,,,
F6122_9_B_34,Fall,,,
F6122_9_B_35,Fall,,,
F6122_9_B_36,Fall,,,
F6122_9_B_37,Fall,,,
F6122_9_B_38,Fall,,,
F6122_9_B_39,Fall,,,
F6122_9_B_40,Fall,,,
F6122_9_B_41,Fall,,,
F6122_9_B_42,Fall,,,
F6122_9_B_43,Unknown,,,
F6122_9_B_44,Unknown,,,
F6122_9_B_45,Fall,,,
F6122_9_B_5,Fall,,,
F6122_9_B_6,Fall,,,
F6122_9_B_7,Fall,,,
F6122_9_B_8,LateFall,,,
F6122_9_B_9,Fall,,,
F6122_9_C_1,Fall,,,
F6122_9_C_10,Fall,,,
F6122_9_C_11,Fall,,,
F6122_9_C_12,Fall,,,
F6122_9_C_13,Fall,,,
F6122_9_C_14,Fall,,,
F6122_9_C_15,Fall,,,
F6122_9_C_16,Spring,,,
F6122_9_C_17,Fall,,,
F6122_9_C_18,Fall,,,
F6122_9_C_19,Fall,,,
F6122_9_C_2,Fall,,,
F6122_9_C_20,Fall,,,
F6122_9_C_21,Fall,,,
F6122_9_C_22,LateFall,,,
F6122_9_C_23,Fall,,,
F6122_9_C_24,Fall,,,
F6122_9_C_25,Fall,,,
F6122_9_C_26,Fall,,,
F6122_9_C_27,Fall,,,
F6122_9_C_28,Fall,,,
F6122_9_C_29,Fall,,,
F6122_9_C_3,Fall,,,
F6122_9_C_30,Fall,,,
F6122_9_C_31,Fall,,,
F6122_9_C_32,Fall,,,
F6122_9_C_33,Fall,,,
F6122_9_C_34,Fall,,,
F6122_9_C_35,Fall,,,
F6122_9_C_36,Fall,,,
F6122_9_C_37,Fall,,,
F6122_9_C_4,Fall,,,
F6122_9_C_40,Fall,,,
F6122_9_C_41,Fall,,,
F6122_9_C_42,Fall,,,
F6122_9_C_43,Spring,,,
F6122_9_C_44,Fall,,,
F6122_9_C_45,Spring,,,
F6122_9_C_47,Fall,,,
F6122_9_C_48,Fall,,,
F6122_9_C_49,Fall,,,
F6122_9_C_5,Fall,,,
F6122_9_C_50,Fall,,,
F6122_9_C_8,Fall,,,
F6122_9_C_9,Fall,,,
F6122_9_D_1,Fall,,,
F6122_9_D_10,Fall,,,
F6122_9_D_11,Fall,,,
F6122_9_D_12,Fall,,,
F6122_9_D_13,Fall,,,
F6122_9_D_14,Fall,,,
F6122_9_D_15,Fall,,,
F6122_9_D_16,Fall,,,
F6122_9_D_17,Fall,,,
F6122_9_D_18,Fall,,,
F6122_9_D_19,Fall,,,
F6122_9_D_2,Fall,,,
F6122_9_D_20,Spring,,,
F6122_9_D_21,Fall,,,
F6122_9_D_22,Fall,,,
F6122_9_D_23,Fall,,,
F6122_9_D_24,Fall,,,
F6122_9_D_25,Fall,,,
F6122_9_D_26,Fall,,,
F6122_9_D_27,Fall,,,
F6122_9_D_28,Fall,,,
F6122_9_D_29,Fall,,,
F6122_9_D_3,Fall,,,
F6122_9_D_30,Spring,,,
F6122_9_D_31,Spring,,,
F6122_9_D_32,Fall,,,
F6122_9_D_33,Fall,,,
F6122_9_D_34,Fall,,,
F6122_9_D_35,Fall,,,
F6122_9_D_36,Fall,,,
F6122_9_D_37,Fall,,,
F6122_9_D_38,Fall,,,
F6122_9_D_39,Fall,,,
F6122_9_D_4,Fall,,,
F6122_9_D_40,Fall,,,
F6122_9_D_41,Fall,,,
F6122_9_D_5,Fall,,,
F6122_9_D_6,Fall,,,
F6122_9_D_7,Fall,,,
F6122_9_D_8,Fall,,,
F6122_9_D_9,Fall,,,
F6123_10_A_1,Fall,,,
F6123_10_A_10,Fall,,,
F6123_10_A_11,Fall,,,
F6123_10_A_12,Fall,,,
F6123_10_A_13,Fall,,,
F6123_10_A_14,Fall,,,
F6123_10_A_15,Fall,,,
F6123_10_A_16,Fall,,,
F6123_10_A_17,Fall,,,
F6123_10_A_18,Fall,,,
F6123_10_A_19,Fall,,,
F6123_10_A_2,Fall,,,
F6123_10_A_20,Fall,,,
F6123_10_A_21,Fall,,,
F6123_10_A_22,Fall,,,
F6123_10_A_23,Fall,,,
F6123_10_A_24,Fall,,,
F6123_10_A_25,Fall,,,
F6123_10_A_26,Fall,,,
F6123_10_A_27,Fall,,,
F6123_10_A_28,Fall,,,
F6123_10_A_29,Fall,,,
F6123_10_A_3,Fall,,,
F6123_10_A_30,Fall,,,
F6123_10_A_31,Fall,,,
F6123_10_A_32,Fall,,,
F6123_10_A_4,Fall,,,
F6123_10_A_5,Fall,,,
F6123_10_A_6,Fall,,,
F6123_10_A_7,Fall,,,
F6123_10_A_8,Fall,,,
F6123_10_A_9,Fall,,,
F6123_11_A_1,Fall,,,
F6123_11_A_10,Fall,,,
F6123_11_A_11,Fall,,,
F6123_11_A_12,Fall,,,
F6123_11_A_13,Fall,,,
F6123_11_A_14,Fall,,,
F6123_11_A_15,Fall,,,
F6123_11_A_16,Fall,,,
F6123_11_A_17,Fall,,,
F6123_11_A_18,Fall,,,
F6123_11_A_19,Fall,,,
F6123_11_A_2,Fall,,,
F6123_11_A_20,Fall,,,
F6123_11_A_21,Fall,,,
F6123_11_A_22,Fall,,,
F6123_11_A_23,Fall,,,
F6123_11_A_24,Fall,,,
F6123_11_A_25,Fall,,,
F6123_11_A_26,Fall,,,
F6123_11_A_27,Fall,,,
F6123_11_A_28,Fall,,,
F6123_11_A_29,Fall/LateFall,,,
F6123_11_A_3,Fall,,,
F6123_11_A_30,Fall,,,
F6123_11_A_31,Fall,,,
F6123_11_A_32,Fall,,,
F6123_11_A_33,Fall,,,
F6123_11_A_34,Fall,,,
F6123_11_A_35,Fall,,,
F6123_11_A_36,Fall,,,
F6123_11_A_37,Fall,,,
F6123_11_A_38,Fall,,,
F6123_11_A_39,Fall,,,
F6123_11_A_4,Fall,,,
F6123_11_A_40,Unknown,,,
F6123_11_A_41,Fall,,,
F6123_11_A_42,Fall,,,
F6123_11_A_43,Fall,,,
F6123_11_A_44,Fall,,,
F6123_11_A_45,Fall,,,
F6123_11_A_46,Fall,,,
F6123_11_A_47,Fall,,,
F6123_11_A_48,Fall,,,
F6123_11_A_49,Fall,,,
F6123_11_A_5,Fall,,,
F6123_11_A_50,Fall,,,
F6123_11_A_51,Fall,,,
F6123_11_A_52,Fall,,,
F6123_11_A_53,Fall,,,
F6123_11_A_54,Fall,,,
F6123_11_A_55,Fall,,,
F6123_11_A_56,Fall,,,
F6123_11_A_57,Fall,,,
F6123_11_A_58,Fall,,,
F6123_11_A_59,Fall,,,
F6123_11_A_6,Fall,,,
F6123_11_A_60,Fall,,,
F6123_11_A_61,Fall,,,
F6123_11_A_62,Fall,,,
F6123_11_A_63,Fall,,,
F6123_11_A_64,Fall,,,
F6123_11_A_65,Fall,,,
F6123_11_A_66,Fall,,,
F6123_11_A_67,Fall,,,
F6123_11_A_68,Fall,,,
F6123_11_A_69,Fall,,,
F6123_11_A_7,Fall,,,
F6123_11_A_70,Fall,,,
F6123_11_A_72,Unknown,,,
F6123_11_A_73,Fall,,,
F6123_11_A_74,Fall,,,
F6123_11_A_75,Fall,,,
F6123_11_A_76,Fall,,,
F6123_11_A_77,Fall,,,
F6123_11_A_78,Fall,,,
F6123_11_A_79,Fall,,,
F6123_11_A_8,Fall,,,
F6123_11_A_80,Fall,,,
F6123_11_A_81,Fall,,,
F6123_11_A_82,Fall,,,
F6123_11_A_83,Fall,,,
F6123_11_A_84,Fall,,,
F6123_11_A_85,Fall,,,
F6123_11_A_86,Fall,,,
F6123_11_A_87,Fall,,,
F6123_11_A_9,Fall,,,
F6123_11_B_1,Fall,,,
F6123_11_B_10,Fall,,,
F6123_11_B_2,Fall,,,
F6123_11_B_3,Fall,,,
F6123_11_B_4,Fall,,,
F6123_11_B_5,Fall,,,
F6123_11_B_6,Fall,,,
F6123_11_B_7,Fall,,,
F6123_11_B_8,Fall,,,
F6123_11_B_9,Fall,,,
F6123_12_A_1,Fall,,,
F6123_12_A_2,Fall,,,
F6123_12_A_3,Fall,,,
F6123_12_A_4,Fall,,,
F6123_12_A_5,Fall,,,
F6123_12_A_6,Fall,,,
F6123_12_B_1,Fall,,,
F6123_12_B_2,Fall,,,
F6123_12_B_3,Fall,,,
F6123_13_A_1,Fall,,,
F6123_13_B_1,Fall,,,
F6123_14_B_1,Fall,,,
F6123_14_C_1,Fall,,,
F6123_14_C_2,Fall,,,
F6123_14_C_3,Fall,,,
